upi,district,sector,land_use,zoning,area_m2,distance_to_cbd_km,distance_to_paved_road_m,slope_deg,amenities_score
3/00/05/01/0210,Kicukiro,SectorB,Commercial,R1,1226,8.593091309716336,285.68617510146737,12.707510420588614,0.931389212761176
3/01/05/01/0211,Huye,SectorB,Residential,C1,1356,6.583518932556607,176.15084892206303,8.004038200903176,0.6863240742347557
3/02/05/01/0212,Rubavu,SectorB,Commercial,C1,1090,8.29727785479468,247.60605855103213,6.4629313730705,0.917371431872098
3/03/05/01/0213,Huye,SectorD,Mixed-use,R1,914,6.321043125120874,63.160467338998814,7.187748441653999,0.3556466585482408
3/04/05/01/0214,Rubavu,SectorA,Agricultural,C2,693,5.3020595089680125,241.8926398606357,8.087419150128817,0.44904615932480296
3/05/05/01/0215,Musanze,SectorB,Commercial,R2,788,6.789687421354921,40.95639753439953,2.7172402430202047,0.7448942831719862
3/06/05/01/0216,Kicukiro,SectorC,Residential,R1,644,4.591878971819092,289.06342819508603,7.253184700798871,0.8447940398201266
3/07/05/01/0217,Gasabo,SectorD,Agricultural,C2,758,14.319646790893199,182.4754869431677,12.287832891401854,0.9073651706787262
3/08/05/01/0218,Gasabo,SectorB,Residential,R2,1183,6.754398577293866,252.7590843456825,13.500346850970168,0.4827371034421745
3/09/05/01/0219,Kicukiro,SectorC,Residential,C1,249,11.247412946198883,256.09640695156736,10.071370042959217,0.8476239806147534
3/00/05/01/0220,Nyarugenge,SectorD,Commercial,R1,441,3.1417732115998773,74.39449751658552,13.038894369765789,0.5783135725065458
3/01/05/01/0221,Huye,SectorA,Commercial,C2,618,9.49931650524293,166.27573675065065,3.479206441739631,0.5127247967244117
3/02/05/01/0222,Huye,SectorA,Commercial,R1,969,4.843563556001755,181.12884048422904,10.13761867631064,0.5541735734236217
3/03/05/01/0223,Huye,SectorC,Residential,R1,658,14.877583911830637,42.876315388966944,1.5616447407624952,0.779471053702993
3/04/05/01/0224,Kicukiro,SectorD,Mixed-use,C2,1205,4.708536261314268,195.36050207008648,8.93626092283435,0.5209503312311862
3/05/05/01/0225,Gasabo,SectorC,Commercial,R1,1198,1.9719337984453071,158.12263831793976,1.0141884538832235,0.8402852062578894
3/06/05/01/0226,Nyarugenge,SectorD,Residential,A1,266,8.461409011718693,100.6784571690358,4.995028695872969,0.7355895641585521
3/07/05/01/0227,Musanze,SectorB,Commercial,R1,553,7.24893291676699,103.40301709429912,8.707125100750119,0.27101391528621477
3/08/05/01/0228,Huye,SectorA,Residential,R1,510,8.501587582623138,33.519552645782284,6.755564043872777,0.804930663116197
3/09/05/01/0229,Gasabo,SectorD,Agricultural,C1,714,13.980489472712337,74.21941414735879,5.989738737139622,0.321932810664334
3/00/05/01/0230,Huye,SectorD,Agricultural,C1,520,12.788466121269899,158.68260329525245,9.353785320041396,0.27129954569281334
3/01/05/01/0231,Gasabo,SectorA,Agricultural,C1,937,1.8835264631081023,39.70646339969979,3.410359501441482,0.4733396015175367
3/02/05/01/0232,Gasabo,SectorA,Commercial,R3,960,8.753231369973268,95.12967164411694,5.9547227561142515,0.5577620324038686
3/03/05/01/0233,Musanze,SectorB,Mixed-use,A1,605,7.957488760681624,297.6866143728772,12.771374366176437,0.3668084114858687
3/04/05/01/0234,Gasabo,SectorB,Commercial,R2,1381,13.291640486230973,261.0767235816979,12.088881001764317,0.8320243490456491
3/05/05/01/0235,Musanze,SectorB,Residential,C2,777,3.1530760953524353,70.96625817641181,14.359843318418807,0.6584331431446795
3/06/05/01/0236,Kicukiro,SectorA,Commercial,R1,452,13.068202751816717,277.2133712014513,7.305928782284038,0.685002350200782
3/07/05/01/0237,Rubavu,SectorB,Residential,C1,1098,14.33916538641812,248.4342263875926,9.994603287525596,0.2974095289002199
3/08/05/01/0238,Huye,SectorB,Agricultural,R1,1302,14.483611562248434,167.11121308903,14.4873324172983,0.5459983026641055
3/09/05/01/0239,Huye,SectorC,Commercial,C1,1188,2.479305579664415,194.04376283361083,3.240572737643994,0.6956703639182638
3/00/05/01/0240,Musanze,SectorC,Mixed-use,R3,977,3.964574909316697,147.95746817056508,11.313803165157946,0.6955982011260702
3/01/05/01/0241,Gasabo,SectorC,Mixed-use,R1,1322,2.044817400719144,235.89533201952403,3.980811137822919,0.34221311028099854
3/02/05/01/0242,Musanze,SectorA,Agricultural,C1,984,4.257037539877534,70.13677578676355,2.6062889349344176,0.724578938049325
3/03/05/01/0243,Rubavu,SectorC,Commercial,C2,967,3.7247151654907107,113.48900850880044,6.211946287933905,0.8620303164534995
3/04/05/01/0244,Huye,SectorA,Commercial,C2,709,4.480123608009189,44.47210220244917,6.2787093243590295,0.8322701886881185
3/05/05/01/0245,Huye,SectorB,Mixed-use,R2,1100,4.012826208241325,8.575628519948516,3.618021863993122,0.980699003928043
3/06/05/01/0246,Kicukiro,SectorA,Residential,C1,664,2.536306781485049,166.6480492472394,6.815660018399413,0.8754856661916928
3/07/05/01/0247,Huye,SectorB,Commercial,C1,745,5.54546297646084,222.5203378294009,7.140271940531498,0.5007106281166155
3/08/05/01/0248,Musanze,SectorA,Commercial,R2,220,14.387110669085276,44.2777762325386,1.5322429448630714,0.7269537169659548
3/09/05/01/0249,Gasabo,SectorA,Commercial,C1,228,4.911147995086029,279.444071027158,3.795876492011768,0.8249363390295354
3/00/05/01/0250,Musanze,SectorC,Mixed-use,R2,975,13.53164836989151,192.81755623932617,9.209003771400926,0.253321632448552
3/01/05/01/0251,Huye,SectorC,Residential,C1,648,7.205823224210656,19.110092016261113,0.5703277235618237,0.796965805985471
3/02/05/01/0252,Gasabo,SectorA,Mixed-use,R3,863,1.4979921384976769,155.03089038703564,5.8139284722415425,0.5695575493367646
3/03/05/01/0253,Musanze,SectorC,Agricultural,R3,698,3.592737950144551,56.36225392355488,1.4759347457009597,0.7282421757610706
3/04/05/01/0254,Kicukiro,SectorB,Mixed-use,C1,1446,11.954788943895132,72.21351317521744,14.639862743981887,0.7338803184371427
3/05/05/01/0255,Nyarugenge,SectorA,Agricultural,A1,1035,11.844872928929032,194.95175479463356,7.954531998737375,0.233560978745309
3/06/05/01/0256,Kicukiro,SectorB,Residential,C1,851,7.640705538686994,38.617207240723566,7.290232544663099,0.9362377449755261
3/07/05/01/0257,Musanze,SectorB,Mixed-use,R2,982,2.5513114705172986,181.56681482688788,1.42517548488457,0.5007943119530491
3/08/05/01/0258,Rubavu,SectorD,Commercial,R1,989,4.833078305197491,278.8536721903302,10.139734133795331,0.5968382709439093
3/09/05/01/0259,Gasabo,SectorD,Residential,R3,321,12.423257145560642,259.1041489272136,12.69771508035417,0.9351412269116437
3/00/05/01/0260,Kicukiro,SectorA,Residential,A1,860,14.697561903208342,225.71661226380428,8.367198382666048,0.34447567854024075
3/01/05/01/0261,Nyarugenge,SectorD,Commercial,A1,434,4.770638176228351,164.16908504617402,10.919207650961148,0.2863549717171715
3/02/05/01/0262,Huye,SectorC,Agricultural,R3,287,5.793370904469651,126.95785254210213,11.37277516614806,0.7947390288612874
3/03/05/01/0263,Nyarugenge,SectorC,Commercial,R3,222,10.64439422870127,262.6302601789383,9.544370309688722,0.8088972296345265
3/04/05/01/0264,Kicukiro,SectorB,Agricultural,R1,1484,13.3403109154503,86.981118688416,2.909308009016623,0.903853188753551
3/05/05/01/0265,Kicukiro,SectorC,Residential,R2,501,9.623796303642507,60.46729671154776,5.330768530286091,0.8270334275883178
3/06/05/01/0266,Musanze,SectorD,Commercial,R2,801,12.759495723950556,250.64073845737775,0.1654742139369869,0.7996363875751107
3/07/05/01/0267,Huye,SectorA,Agricultural,R3,1214,7.584466757424999,153.10481297909192,1.8707108536708572,0.5083007064378895
3/08/05/01/0268,Musanze,SectorD,Commercial,A1,426,2.9295205882292956,200.5973913276452,0.028198252873659624,0.34269806744586384
3/09/05/01/0269,Kicukiro,SectorB,Commercial,C1,387,12.118762637879179,32.43223874782399,8.823034004225857,0.584778311908899
3/00/05/01/0270,Rubavu,SectorC,Agricultural,C2,535,4.156142576491714,212.36831508870966,0.7920594070279213,0.5892781297950025
3/01/05/01/0271,Rubavu,SectorB,Mixed-use,C1,259,5.509512059208597,192.76474205950043,2.2349960422386514,0.7563325186624426
3/02/05/01/0272,Musanze,SectorB,Commercial,A1,1340,12.04060950541369,157.59437165027475,6.602984969332359,0.31796202136502716
3/03/05/01/0273,Gasabo,SectorC,Residential,R2,1030,4.088567337956958,181.47646174880296,11.034946713587848,0.9986780091143597
3/04/05/01/0274,Musanze,SectorB,Residential,R1,600,9.925745702583217,151.36908331339973,2.6737870035696236,0.748729016839891
3/05/05/01/0275,Rubavu,SectorD,Mixed-use,R1,801,9.228771052070774,59.42049467442361,5.433531624784326,0.4676090309935457
3/06/05/01/0276,Huye,SectorC,Residential,A1,453,9.210707290641897,210.81283511842216,13.944253843135263,0.8260655518810704
3/07/05/01/0277,Nyarugenge,SectorB,Mixed-use,A1,1121,13.218223506784426,253.37040220358355,2.7915212676941596,0.8421146478365684
3/08/05/01/0278,Kicukiro,SectorD,Residential,C1,1483,1.6977883889611818,271.65443242681056,13.640852880125943,0.8241704507440819
3/09/05/01/0279,Musanze,SectorB,Residential,A1,885,9.543152092686977,44.92945427191723,11.270626290435684,0.7255641250137117
3/00/05/01/0280,Musanze,SectorA,Commercial,C1,817,4.950619045704802,82.20317670209226,3.704681986079997,0.9250036644168294
3/01/05/01/0281,Kicukiro,SectorD,Agricultural,A1,404,4.753946281337187,51.132632299017146,12.796344351054756,0.2372004691520524
3/02/05/01/0282,Kicukiro,SectorB,Mixed-use,R1,395,5.412653295363025,232.6980292235783,1.2963691614381974,0.38942744744910834
3/03/05/01/0283,Nyarugenge,SectorD,Agricultural,C2,691,12.02798221738792,189.20550670915978,7.417216969426395,0.9836406723054056
3/04/05/01/0284,Huye,SectorC,Mixed-use,R2,1183,5.735683474652877,96.0661292950926,14.205539816080845,0.9738849422306202
3/05/05/01/0285,Huye,SectorA,Residential,R2,828,4.1544370193172915,79.03516509538791,12.759240867617066,0.6489782306260199
3/06/05/01/0286,Gasabo,SectorD,Residential,C2,227,11.119400244918772,24.962166760500466,10.61752645844653,0.6348305738741169
3/07/05/01/0287,Rubavu,SectorB,Commercial,R2,1041,3.3208435622858605,283.9809533650833,12.749630572209929,0.7352178698632867
3/08/05/01/0288,Kicukiro,SectorD,Agricultural,R3,836,11.48997197774087,90.72333014287476,11.804552023764995,0.28954874161722427
3/09/05/01/0289,Nyarugenge,SectorB,Mixed-use,R3,760,3.8190929499036415,81.29314629197144,2.4705953014844386,0.46417205189719807
3/00/05/01/0290,Rubavu,SectorD,Commercial,C2,278,13.314145969321409,261.82063538857204,3.5819431707230893,0.5609914753447904
3/01/05/01/0291,Kicukiro,SectorD,Commercial,R1,646,8.735190606958152,32.77481348708088,5.154947889136546,0.4259447189492094
3/02/05/01/0292,Kicukiro,SectorD,Mixed-use,A1,878,10.194921466140116,247.52043237706653,5.706300112613435,0.8204894807402621
3/03/05/01/0293,Nyarugenge,SectorC,Agricultural,C1,207,5.019931413184057,238.89205361498261,8.663900488217363,0.7076659340402431
3/04/05/01/0294,Gasabo,SectorC,Mixed-use,A1,1327,8.282667325521762,137.042867394464,8.367302878938021,0.3328274507329564
3/05/05/01/0295,Nyarugenge,SectorA,Mixed-use,R3,239,8.098715454116174,181.44322566386032,0.5007540267957183,0.49095449980491224
3/06/05/01/0296,Musanze,SectorD,Mixed-use,C2,459,12.180305813358517,290.4879837454997,12.853109041126412,0.29411519052746016
3/07/05/01/0297,Nyarugenge,SectorB,Mixed-use,R1,774,7.79502576423842,41.1180000158876,10.877783220410862,0.4584089587089711
3/08/05/01/0298,Musanze,SectorB,Commercial,R3,446,2.817570285324046,207.62399431413357,1.3954572969004082,0.22349132728191387
3/09/05/01/0299,Musanze,SectorB,Commercial,A1,1221,11.240950864765074,60.28652350878676,12.87265579735746,0.8552508110893249
3/00/05/01/0300,Kicukiro,SectorB,Mixed-use,C1,1142,10.123350861889962,97.64793452285593,3.8148297176747508,0.855404083897169
3/01/05/01/0301,Musanze,SectorD,Commercial,R2,355,12.563694977913146,34.68805616444233,3.598111691339171,0.31357759180879513
3/02/05/01/0302,Gasabo,SectorC,Mixed-use,R2,1298,10.116066188343439,188.17392740613718,5.2856241991448165,0.873158042467808
3/03/05/01/0303,Nyarugenge,SectorB,Mixed-use,R3,1130,1.4356183988430076,223.0919468736081,1.595155893836619,0.4519356708903741
3/04/05/01/0304,Musanze,SectorC,Mixed-use,A1,400,10.173953735683215,297.56407206451246,1.0900630741502444,0.2616624095611686
3/05/05/01/0305,Nyarugenge,SectorD,Commercial,R1,342,3.9770212691953457,14.790859595915736,4.559196018610857,0.7225302324250265
3/06/05/01/0306,Rubavu,SectorD,Agricultural,R1,750,12.303544424759318,22.432697573084717,13.48271082270371,0.7206148380469979
3/07/05/01/0307,Rubavu,SectorC,Mixed-use,R3,1087,6.31304064724606,71.88546296243564,5.724179098008001,0.30307896960020386
3/08/05/01/0308,Nyarugenge,SectorB,Mixed-use,A1,795,1.2520012452330098,129.32599226587797,0.4076252413626624,0.9729947285654386
3/09/05/01/0309,Rubavu,SectorD,Residential,R3,1146,12.564546723332006,211.2980356622301,12.591913642511503,0.9854389546085021
3/00/05/01/0310,Rubavu,SectorC,Residential,R3,832,4.941296777809019,262.4623826720077,1.6887058561790553,0.7629487819686367
3/01/05/01/0311,Huye,SectorD,Agricultural,R1,485,1.6457299007002737,172.31538007621876,4.257426705352804,0.8596278464696259
3/02/05/01/0312,Huye,SectorC,Residential,R3,533,11.404704782242447,19.202136613614268,13.543424927879808,0.8818110995129451
3/03/05/01/0313,Gasabo,SectorA,Commercial,A1,1350,9.766466402303935,161.73837356757744,12.572282753278866,0.4282322706858532
3/04/05/01/0314,Musanze,SectorC,Mixed-use,A1,860,1.8909727300129928,250.2551867437844,8.984677622658158,0.2919463976476535
3/05/05/01/0315,Huye,SectorA,Residential,R1,1258,12.610015190434577,264.2987755832689,8.576585280724833,0.613957081404033
3/06/05/01/0316,Musanze,SectorB,Agricultural,A1,758,2.9253328474382156,105.54063143800475,2.4723701302014307,0.336465529245672
3/07/05/01/0317,Huye,SectorC,Commercial,C1,704,10.836872823197229,75.04287317056786,7.6854566631868595,0.28337984224667817
3/08/05/01/0318,Rubavu,SectorD,Residential,R3,1053,4.677458996381124,85.11278560155675,7.093456992163572,0.9870722502843503
3/09/05/01/0319,Rubavu,SectorB,Commercial,R1,772,7.61490697009119,18.466379923203203,2.100361463299765,0.42145144623304465
3/00/05/01/0320,Gasabo,SectorA,Residential,C2,952,9.715275740216432,143.57441008225172,6.712022119836868,0.5794307363450084
3/01/05/01/0321,Gasabo,SectorA,Residential,A1,248,1.1072964570891546,69.62529868504804,0.5508204375123171,0.2864206033045531
3/02/05/01/0322,Kicukiro,SectorC,Residential,C2,903,8.17734816338983,91.57920284639589,13.976305791492246,0.5176120329897533
3/03/05/01/0323,Huye,SectorA,Residential,R1,1055,8.442392504462031,264.5594898215422,8.621693313966228,0.22373457845179187
3/04/05/01/0324,Nyarugenge,SectorB,Mixed-use,R3,326,4.846241357273273,121.39994230130569,6.3274226780824705,0.5288168602124366
3/05/05/01/0325,Huye,SectorA,Residential,C1,644,5.331218050078949,248.01816334528192,14.325907672274834,0.8569586260401814
3/06/05/01/0326,Gasabo,SectorC,Commercial,A1,1204,12.614225796113505,16.96482757568102,13.073965909323459,0.4053553826480367
3/07/05/01/0327,Musanze,SectorB,Residential,C1,793,2.2919870890256013,180.91484806380865,8.243754850832154,0.9202570144594173
3/08/05/01/0328,Musanze,SectorB,Mixed-use,R1,1158,10.045346450070882,195.70277658675906,13.320585965401767,0.6789539218552779
3/09/05/01/0329,Rubavu,SectorB,Mixed-use,A1,912,9.576028556827469,262.74108507257176,10.859595831991408,0.2964467331229522
3/00/05/01/0330,Kicukiro,SectorA,Commercial,R3,495,12.480176807670984,209.99030023440795,7.987390491557199,0.5590824573397666
3/01/05/01/0331,Huye,SectorC,Commercial,C2,1436,12.312316818691741,68.73515267844772,6.999116770458238,0.8533785620468357
3/02/05/01/0332,Rubavu,SectorD,Residential,A1,1330,7.019035083462073,203.52515360635755,4.130717613831278,0.44505079902257016
3/03/05/01/0333,Kicukiro,SectorB,Agricultural,C1,394,13.005872727257973,275.4073945731562,6.464778307699444,0.4550934546569111
3/04/05/01/0334,Kicukiro,SectorC,Residential,A1,878,8.163539412141164,53.860362373338276,9.686107651434185,0.2358227604037346
3/05/05/01/0335,Gasabo,SectorA,Mixed-use,C1,1425,10.041513408010779,192.88618364914925,5.109062498719375,0.25736951107812084
3/06/05/01/0336,Rubavu,SectorC,Residential,R1,775,9.480909492337664,112.5551498182743,3.2683883138248513,0.9904287729244736
3/07/05/01/0337,Gasabo,SectorC,Agricultural,R1,1036,4.198814454566791,293.3483748071585,7.978690597863951,0.30863123765114975
3/08/05/01/0338,Kicukiro,SectorC,Commercial,A1,562,6.431814639256173,52.20735625664224,0.3502814449227887,0.8049708911601414
3/09/05/01/0339,Huye,SectorB,Commercial,C2,321,2.6259454428073585,286.99605454181915,4.709500760660292,0.910722937846945
3/00/05/01/0340,Musanze,SectorB,Agricultural,R1,568,2.23482385305819,184.02881576519434,2.273764393048199,0.2247501157850736
3/01/05/01/0341,Rubavu,SectorD,Residential,C2,504,8.451605436085666,54.659401996143416,3.703611400013784,0.8708393719222627
3/02/05/01/0342,Nyarugenge,SectorB,Commercial,C2,961,1.8070661507863484,106.02215375624044,4.053715381961749,0.9731339086931259
3/03/05/01/0343,Musanze,SectorC,Residential,C1,682,3.10730088328779,245.9432943852608,3.109635047813369,0.82591066356807
3/04/05/01/0344,Nyarugenge,SectorD,Commercial,A1,961,7.460237166422377,220.5913184699836,2.2197622104875214,0.8820462255212429
3/05/05/01/0345,Huye,SectorD,Commercial,R3,263,9.302203005048368,181.74057258689592,5.301911108201737,0.5667731396554063
3/06/05/01/0346,Rubavu,SectorA,Commercial,R3,675,1.8083747261684329,205.82298842334325,7.001731158467819,0.22756900754
3/07/05/01/0347,Rubavu,SectorA,Mixed-use,R3,865,14.733823294277592,147.60519361207824,12.953212837718176,0.6709852177050559
3/08/05/01/0348,Kicukiro,SectorD,Commercial,R3,1439,7.177131991174571,183.69781442602172,13.78102065909566,0.48981446967887293
3/09/05/01/0349,Gasabo,SectorC,Residential,A1,281,7.208381709346657,182.62451067965995,8.871101391337321,0.8452714738610216
3/00/05/01/0350,Nyarugenge,SectorD,Mixed-use,R1,315,1.0443498801298243,193.85850191008902,4.47652368542815,0.39230591095958706
3/01/05/01/0351,Rubavu,SectorC,Mixed-use,C2,1236,14.601462593468241,70.11991909357062,11.010446438839594,0.8100771157553404
3/02/05/01/0352,Rubavu,SectorA,Commercial,R3,1105,2.882091811713706,93.32169856964596,5.380732881255202,0.843549766143604
3/03/05/01/0353,Nyarugenge,SectorD,Commercial,R1,1386,14.969491979547694,204.66228316293171,12.427039491736757,0.43569551707695453
3/04/05/01/0354,Nyarugenge,SectorA,Agricultural,R1,200,1.9664135724298948,6.671415286222345,14.056365426881921,0.8575413087519437
3/05/05/01/0355,Gasabo,SectorC,Residential,C1,746,9.590457599324418,31.138390621055322,7.3144171450081625,0.26211946773728406
3/06/05/01/0356,Musanze,SectorB,Mixed-use,A1,1298,5.883487475572711,37.74443914343788,12.123528150138332,0.9581504207715767
3/07/05/01/0357,Kicukiro,SectorA,Residential,R3,1346,13.165219531908031,206.11585000659755,1.6939746402901696,0.8736595499188635
3/08/05/01/0358,Musanze,SectorD,Commercial,C1,521,2.020625695150649,123.84761837662795,4.429357410719149,0.3859074584448383
3/09/05/01/0359,Nyarugenge,SectorD,Mixed-use,A1,831,6.67143772338593,272.30274562908664,4.82243551871823,0.5811495890750333
